TIME;POWER;LONG ACCEL;LAT ACCEL;VERT ACCEL;PITCH RATE;GPS SPEED;BRAKE LIGHT;PEDAL FORCE ;PULL FORCE ;GPS HEADING;GPS LONGITUDE;GPS LATITUDE;GPS X POSITION;GPS Y POSITION;GPS ALTITUDE ;GPS STATUS;GPS SAT COUNT;GPS SPEED ACC;GPS POS ACC;INITIAL PITCH;INITIAL ROLL;PROCESSED PITCH;PROCESSED ACCEL;FILTERED PROCESSED ACCEL;SLIP ANGLE;PROCESSED SPEED
[mS];[V];[m/s/s];[m/s/s];[m/s/s];[deg/s];[km/h];[-];[N];[N];[deg];[deg];[deg];[m];[m];[m];[-];[-];[km/h];[m];[deg];[deg];[deg];[m/s/s];[m/s/s];[deg];[km/h]


160;12,5;0,03;-0,08;9,69;0,27;0,04;0;0;0;170,2;5,4313011;52,5274887;-0,93;-3,04;2,56;1;6;1,1;3,0;0,01;0,69;0,02;-0,58;-0,65;0,00;0,00
170;12,5;-0,04;-0,07;9,61;0,23;0,04;0;0;0;170,2;5,4313011;52,5274887;-0,93;-3,04;2,56;1;6;1,1;3,0;0,01;0,68;0,02;-0,64;-0,64;0,00;0,00
180;12,5;-0,06;-0,12;9,70;0,60;0,04;0;0;0;170,2;5,4313011;52,5274887;-0,93;-3,04;2,56;1;6;1,1;3,0;0,01;0,67;0,02;-0,71;-0,65;0,00;0,00
190;12,5;0,06;-0,12;9,77;0,08;0,04;0;0;0;170,2;5,4313011;52,5274887;-0,93;-3,04;2,56;1;6;1,1;3,0;0,01;0,67;0,02;-0,73;-0,66;0,00;0,00
200;12,5;0,07;-0,14;9,74;0,28;0,04;0;0;0;170,2;5,4313011;52,5274887;-0,93;-3,04;2,56;1;6;1,1;3,0;0,01;0,67;0,02;-0,61;-0,65;0,00;0,00
210;12,5;-0,07;-0,17;9,71;-0,09;0,04;0;0;0;170,2;5,4313011;52,5274887;-0,93;-3,04;2,56;1;6;1,1;3,0;0,01;0,68;0,03;-0,60;-0,65;0,00;0,00
220;12,5;0,06;-0,13;9,77;0,40;0,04;0;0;0;170,2;5,4313011;52,5274887;-0,93;-3,04;2,56;1;6;1,1;3,0;0,01;0,69;0,02;-0,74;-0,66;0,00;0,00
230;12,5;-0,01;-0,13;9,73;0,10;0,04;0;0;0;170,2;5,4313011;52,5274887;-0,93;-3,04;2,56;1;6;1,1;3,0;0,01;0,69;0,03;-0,61;-0,65;0,00;0,00
240;12,5;-0,04;-0,16;9,64;0,17;0,04;0;0;0;170,2;5,4313011;52,5274887;-0,93;-3,04;2,56;1;6;1,1;3,0;0,01;0,70;0,03;-0,68;-0,66;0,00;0,00
250;12,5;-0,05;-0,15;9,77;0,03;0,04;0;0;0;170,2;5,4313011;52,5274887;-0,93;-3,04;2,56;1;6;1,1;3,0;0,01;0,71;0,03;-0,71;-0,66;0,00;0,00
260;12,5;0,03;-0,12;9,83;0,19;0,04;0;0;0;170,2;5,4313011;52,5274887;-0,93;-3,04;2,56;1;6;1,1;3,0;0,01;0,71;0,03;-0,72;-0,67;0,00;0,00
270;12,5;0,08;-0,17;9,76;0,09;0,04;0;0;0;170,2;5,4313011;52,5274887;-0,93;-3,04;2,56;1;6;1,1;3,0;0,01;0,71;0,03;-0,64;-0,66;0,00;0,00
280;12,5;-0,05;-0,16;9,68;0,23;0,04;0;0;0;170,2;5,4313011;52,5274887;-0,93;-3,04;2,56;1;6;1,1;3,0;0,01;0,72;0,03;-0,59;-0,66;0,00;0,00
290;12,5;0,06;-0,15;9,80;0,52;0,04;0;0;0;170,2;5,4313011;52,5274887;-0,93;-3,04;2,56;1;6;1,1;3,0;0,01;0,73;0,03;-0,72;-0,66;0,00;0,00
