TIME;POWER;LONG ACCEL;LAT ACCEL;VERT ACCEL;PITCH RATE;GPS SPEED;BRAKE LIGHT;PEDAL FORCE ;PULL FORCE ;GPS HEADING;GPS LONGITUDE;GPS LATITUDE;GPS X POSITION;GPS Y POSITION;GPS ALTITUDE ;GPS STATUS;GPS SAT COUNT;GPS SPEED ACC;GPS POS ACC;INITIAL PITCH;INITIAL ROLL;PROCESSED PITCH;PROCESSED ACCEL;FILTERED PROCESSED ACCEL;SLIP ANGLE;PROCESSED SPEED
[mS];[V];[m/s/s];[m/s/s];[m/s/s];[deg/s];[km/h];[-];[N];[N];[deg];[deg];[deg];[m];[m];[m];[-];[-];[km/h];[m];[deg];[deg];[deg];[m/s/s];[m/s/s];[deg];[km/h]


170;12,5;0,29;-0,53;9,88;0,56;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;2,88;0,00;0,00;190,44;0,00;0,00
180;12,4;0,31;-0,36;9,76;-0,24;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;2,89;0,00;0,00;190,44;0,00;0,00
190;12,4;0,60;-0,48;9,69;-1,14;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;2,85;0,00;0,00;190,44;0,00;0,00
200;12,5;0,55;-0,60;9,64;-0,37;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;2,85;0,00;0,00;190,44;0,00;0,00
210;12,4;0,38;-0,49;9,68;1,16;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;2,88;0,00;0,00;190,44;0,00;0,00
220;12,4;0,66;-0,46;9,73;0,29;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;2,88;0,00;0,00;190,44;0,00;0,00
230;12,5;0,76;-0,62;9,72;0,13;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;2,87;0,00;0,00;190,44;0,00;0,00
240;12,5;0,49;-0,53;9,88;1,17;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;2,90;0,00;0,00;190,44;0,00;0,00
250;12,4;0,32;-0,35;9,83;-0,05;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;2,91;0,00;0,00;190,44;0,00;0,00
260;12,4;0,56;-0,46;9,83;-0,88;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;2,88;0,00;0,00;190,44;0,00;0,00
270;12,5;0,52;-0,56;9,74;-0,09;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;2,87;0,00;0,00;190,44;0,00;0,00
280;12,4;0,43;-0,45;9,75;0,43;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;2,88;0,00;0,00;190,44;0,00;0,00
290;12,4;0,72;-0,46;9,70;-0,53;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;2,88;0,00;0,00;190,44;0,00;0,00
300;12,4;0,72;-0,57;9,69;-0,07;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;2,87;0,00;0,00;190,44;0,00;0,00
310;12,4;0,46;-0,51;9,78;1,53;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;2,88;0,00;0,00;190,44;0,00;0,00
320;12,4;0,31;-0,35;9,75;1,04;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;2,89;0,00;0,00;190,44;0,00;0,00
330;12,4;0,57;-0,47;9,76;-0,00;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;2,86;0,00;0,00;190,44;0,00;0,00
340;12,5;0,52;-0,53;9,78;0,01;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;2,86;0,00;0,00;190,44;0,00;0,00
350;12,4;0,49;-0,42;9,82;0,74;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;2,87;0,00;0,00;190,44;0,00;0,00
360;12,4;0,76;-0,49;9,79;0,21;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;2,85;0,00;0,00;190,44;0,00;0,00
370;12,5;0,72;-0,60;9,75;0,03;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;2,85;0,00;0,00;190,44;0,00;0,00
380;12,4;0,43;-0,49;9,79;0,85;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;2,87;0,00;0,00;190,44;0,00;0,00
390;12,4;0,33;-0,37;9,73;-0,20;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;2,87;0,00;0,00;190,44;0,00;0,00
400;12,4;0,50;-0,49;9,69;-0,65;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;2,85;0,00;0,00;190,44;0,00;0,00
410;12,5;0,53;-0,50;9,73;0,72;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;2,85;0,00;0,00;190,44;0,00;0,00
420;12,4;0,62;-0,30;9,92;0,18;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;2,86;0,00;0,00;190,44;0,00;0,00
430;12,4;1,12;-0,52;10,03;-1,85;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;2,83;0,00;0,00;190,44;0,00;0,00
440;12,4;0,63;-0,69;9,92;-2,15;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;2,83;0,00;0,00;190,44;0,00;0,00
450;12,4;0,39;-0,55;9,69;-1,38;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;2,86;0,00;0,00;190,44;0,00;0,00
460;12,4;0,26;-0,44;9,47;-2,06;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;2,87;0,00;0,00;190,44;0,00;0,00
470;12,4;0,31;-0,50;9,30;-1,65;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;2,86;0,00;0,00;190,44;0,00;0,00
480;12,4;0,30;-0,40;9,58;0,86;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;2,86;0,00;0,00;190,44;0,00;0,00
