TIME;POWER;LONG ACCEL;LAT ACCEL;VERT ACCEL;PITCH RATE;GPS SPEED;BRAKE LIGHT;PEDAL FORCE ;PULL FORCE ;GPS HEADING;GPS LONGITUDE;GPS LATITUDE;GPS X POSITION;GPS Y POSITION;GPS ALTITUDE ;GPS STATUS;GPS SAT COUNT;GPS SPEED ACC;GPS POS ACC;INITIAL PITCH;INITIAL ROLL;PROCESSED PITCH;PROCESSED ACCEL;FILTERED PROCESSED ACCEL;SLIP ANGLE;PROCESSED SPEED
[mS];[V];[m/s/s];[m/s/s];[m/s/s];[deg/s];[km/h];[-];[N];[N];[deg];[deg];[deg];[m];[m];[m];[-];[-];[km/h];[m];[deg];[deg];[deg];[m/s/s];[m/s/s];[deg];[km/h]


170;12,3;-0,00;-0,48;9,74;2,18;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;2,44;0,00;0,00;190,44;0,00;0,00
180;12,3;0,16;-0,26;9,81;0,27;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;2,46;0,00;0,00;190,44;0,00;0,00
190;12,3;0,48;-0,39;9,83;-0,24;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;2,41;0,00;0,00;190,44;0,00;0,00
200;12,4;0,31;-0,49;9,86;0,80;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;2,41;0,00;0,00;190,44;0,00;0,00
210;12,3;0,14;-0,22;9,88;0,55;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;2,43;0,00;0,00;190,44;0,00;0,00
220;12,3;0,63;-0,32;9,83;-1,57;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;2,38;0,00;0,00;190,44;0,00;0,00
230;12,4;0,51;-0,57;9,71;-1,64;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;2,36;0,00;0,00;190,44;0,00;0,00
240;12,3;-0,03;-0,42;9,73;0,40;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;2,40;0,00;0,00;190,44;0,00;0,00
250;12,3;0,13;-0,25;9,66;0,05;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;2,40;0,00;0,00;190,44;0,00;0,00
260;12,4;0,37;-0,40;9,66;-1,21;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;2,36;0,00;0,00;190,44;0,00;0,00
