TIME;POWER;LONG ACCEL;LAT ACCEL;VERT ACCEL;PITCH RATE;GPS SPEED;BRAKE LIGHT;PEDAL FORCE ;PULL FORCE ;GPS HEADING;GPS LONGITUDE;GPS LATITUDE;GPS X POSITION;GPS Y POSITION;GPS ALTITUDE ;GPS STATUS;GPS SAT COUNT;GPS SPEED ACC;GPS POS ACC;INITIAL PITCH;INITIAL ROLL;PROCESSED PITCH;PROCESSED ACCEL;FILTERED PROCESSED ACCEL;SLIP ANGLE;PROCESSED SPEED
[mS];[V];[m/s/s];[m/s/s];[m/s/s];[deg/s];[km/h];[-];[N];[N];[deg];[deg];[deg];[m];[m];[m];[-];[-];[km/h];[m];[deg];[deg];[deg];[m/s/s];[m/s/s];[deg];[km/h]


160;12,3;0,74;-0,35;9,72;0,17;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;2,65;0,00;0,00;190,44;0,00;0,00
170;12,4;0,74;-0,60;9,68;-0,15;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;2,61;0,00;0,00;190,44;0,00;0,00
180;12,4;0,26;-0,60;9,76;0,93;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;2,66;0,00;0,00;190,44;0,00;0,00
190;12,3;0,17;-0,31;9,80;2,04;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;2,70;0,00;0,00;190,44;0,00;0,00
200;12,3;0,58;-0,33;9,79;0,37;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;2,66;0,00;0,00;190,44;0,00;0,00
210;12,4;0,53;-0,58;9,75;0,49;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;2,63;0,00;0,00;190,44;0,00;0,00
220;12,3;0,26;-0,50;9,81;0,78;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;2,66;0,00;0,00;190,44;0,00;0,00
230;12,3;0,41;-0,38;9,76;-0,62;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;2,67;0,00;0,00;190,44;0,00;0,00
240;12,4;0,74;-0,62;9,70;-0,73;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;2,65;0,00;0,00;190,44;0,00;0,00
250;12,4;0,22;-0,60;9,73;0,89;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;2,69;0,00;0,00;190,44;0,00;0,00
260;12,4;0,14;-0,31;9,73;0,69;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;2,72;0,00;0,00;190,44;0,00;0,00
270;12,4;0,56;-0,36;9,72;-0,62;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;2,69;0,00;0,00;190,44;0,00;0,00
280;12,4;0,52;-0,61;9,72;0,12;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;2,67;0,00;0,00;190,44;0,00;0,00
