TIME;POWER;LONG ACCEL;LAT ACCEL;VERT ACCEL;PITCH RATE;GPS SPEED;BRAKE LIGHT;PEDAL FORCE ;PULL FORCE ;GPS HEADING;GPS LONGITUDE;GPS LATITUDE;GPS X POSITION;GPS Y POSITION;GPS ALTITUDE ;GPS STATUS;GPS SAT COUNT;GPS SPEED ACC;GPS POS ACC;INITIAL PITCH;INITIAL ROLL;PROCESSED PITCH;PROCESSED ACCEL;FILTERED PROCESSED ACCEL;SLIP ANGLE;PROCESSED SPEED
[mS];[V];[m/s/s];[m/s/s];[m/s/s];[deg/s];[km/h];[-];[N];[N];[deg];[deg];[deg];[m];[m];[m];[-];[-];[km/h];[m];[deg];[deg];[deg];[m/s/s];[m/s/s];[deg];[km/h]


170;12,3;0,29;-0,30;9,87;0,42;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;2,55;0,00;0,00;190,44;0,00;0,00
180;12,3;0,56;-0,40;9,84;-0,61;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;2,50;0,00;0,00;190,44;0,00;0,00
190;12,3;0,49;-0,52;9,78;-0,16;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;2,49;0,00;0,00;190,44;0,00;0,00
200;12,3;0,38;-0,42;9,79;0,29;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;2,52;0,00;0,00;190,44;0,00;0,00
210;12,3;0,72;-0,44;9,69;-1,07;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;2,52;0,00;0,00;190,44;0,00;0,00
220;12,3;0,72;-0,59;9,68;-0,43;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;2,52;0,00;0,00;190,44;0,00;0,00
230;12,3;0,20;-0,48;9,73;1,03;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;2,56;0,00;0,00;190,44;0,00;0,00
240;12,3;0,28;-0,32;9,72;1,23;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;2,57;0,00;0,00;190,44;0,00;0,00
250;12,3;0,54;-0,44;9,75;0,04;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;2,54;0,00;0,00;190,44;0,00;0,00
260;12,3;0,44;-0,50;9,80;0,36;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;2,54;0,00;0,00;190,44;0,00;0,00
