TIME;POWER;LONG ACCEL;LAT ACCEL;VERT ACCEL;PITCH RATE;GPS SPEED;BRAKE LIGHT;PEDAL FORCE ;PULL FORCE ;GPS HEADING;GPS LONGITUDE;GPS LATITUDE;GPS X POSITION;GPS Y POSITION;GPS ALTITUDE ;STATUS;GPS SAT COUNT;GPS SPEED ACC;GPS POS ACC;INITIAL PITCH;INITIAL ROLL;PROCESSED PITCH;PROCESSED ACCEL;FILTERED PROCESSED ACCEL;SLIP ANGLE;PROCESSED SPEED
[mS];[V];[m/s/s];[m/s/s];[m/s/s];[deg/s];[km/h];[-];[N];[N];[deg];[deg];[deg];[m];[m];[m];[-];[-];[km/h];[m];[deg];[deg];[deg];[m/s/s];[m/s/s];[deg];[km/h]


170;12,3;-9,97;-0,13;-0,08;-0,03;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;0,77;0,00;0,00;0,00;0,00;0,00
180;12,3;-9,95;-0,13;-0,08;-0,05;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;0,77;0,00;0,00;0,00;0,00;0,00
190;12,3;-9,96;-0,14;-0,07;-0,17;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;0,77;0,00;0,00;0,00;0,00;0,00
200;12,3;-9,98;-0,13;-0,06;-0,18;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;0,77;0,00;0,00;0,00;0,00;0,00
210;12,3;-9,98;-0,14;-0,08;0,07;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;0,77;0,00;0,00;0,00;0,00;0,00
220;12,3;-9,94;-0,13;-0,08;-0,10;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;0,77;0,00;0,00;0,00;0,00;0,00
230;12,3;-9,93;-0,13;-0,08;-0,15;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;0,77;0,00;0,00;0,00;0,00;0,00
240;12,3;-9,95;-0,13;-0,07;0,04;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;0,77;0,00;0,00;0,00;0,00;0,00
250;12,3;-9,95;-0,13;-0,07;0,14;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;0,77;0,00;0,00;0,00;0,00;0,00
260;12,3;-9,95;-0,13;-0,08;-0,06;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;0,77;0,00;0,00;0,00;0,00;0,00
270;12,3;-9,94;-0,13;-0,08;-0,14;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;0,77;0,00;0,00;0,00;0,00;0,00
280;12,3;-9,93;-0,13;-0,08;-0,10;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;0,77;0,00;0,00;0,00;0,00;0,00
290;12,3;-9,95;-0,13;-0,08;0,08;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;0,77;0,00;0,00;0,00;0,00;0,00
300;12,3;-9,94;-0,13;-0,09;0,11;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;0,77;0,00;0,00;0,00;0,00;0,00
310;12,3;-9,93;-0,13;-0,08;0,17;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;0,77;0,00;0,00;0,00;0,00;0,00
320;12,3;-9,93;-0,13;-0,08;0,13;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;0,77;0,00;0,00;0,00;0,00;0,00
330;12,3;-9,95;-0,14;-0,07;0,12;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;0,77;0,00;0,00;0,00;0,00;0,00
340;12,3;-9,94;-0,13;-0,08;-0,24;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;0,77;0,00;0,00;0,00;0,00;0,00
350;12,3;-9,93;-0,13;-0,10;-0,01;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;0,77;0,00;0,00;0,00;0,00;0,00
360;12,3;-9,93;-0,13;-0,08;0,17;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;0,77;0,00;0,00;0,00;0,00;0,00
370;12,3;-9,95;-0,12;-0,08;-0,05;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;0,77;0,00;0,00;0,00;0,00;0,00
380;12,3;-9,91;-0,13;-0,08;-0,35;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;0,77;0,00;0,00;0,00;0,00;0,00
390;12,3;-9,94;-0,13;-0,08;-0,33;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;0,77;0,00;0,00;0,00;0,00;0,00
400;12,3;-9,94;-0,13;-0,10;0,02;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;0,77;0,00;0,00;0,00;0,00;0,00
410;12,3;-9,93;-0,13;-0,09;-0,49;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;0,77;0,00;0,00;0,00;0,00;0,00
420;12,3;-9,93;-0,13;-0,08;0,20;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;0,77;0,00;0,00;0,00;0,00;0,00
430;12,3;-9,94;-0,14;-0,08;0,12;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;0,77;0,00;0,00;0,00;0,00;0,00
440;12,3;-9,94;-0,13;-0,08;-0,30;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;0,77;0,00;0,00;0,00;0,00;0,00
450;12,3;-9,95;-0,13;-0,08;-0,03;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;0,77;0,00;0,00;0,00;0,00;0,00
460;12,3;-9,96;-0,13;-0,08;0,01;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;0,77;0,00;0,00;0,00;0,00;0,00
470;12,3;-9,94;-0,13;-0,09;0,07;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;0,77;0,00;0,00;0,00;0,00;0,00
480;12,3;-9,94;-0,12;-0,09;-0,20;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;0,77;0,00;0,00;0,00;0,00;0,00
