TIME;POWER;LONG ACCEL;LAT ACCEL;VERT ACCEL;PITCH RATE;GPS SPEED;BRAKE LIGHT;PEDAL FORCE ;PULL FORCE ;GPS HEADING;GPS LONGITUDE;GPS LATITUDE;GPS X POSITION;GPS Y POSITION;GPS ALTITUDE ;GPS STATUS;GPS SAT COUNT;GPS SPEED ACC;GPS POS ACC;INITIAL PITCH;INITIAL ROLL;PROCESSED PITCH;PROCESSED ACCEL;FILTERED PROCESSED ACCEL;SLIP ANGLE;PROCESSED SPEED
[mS];[V];[m/s/s];[m/s/s];[m/s/s];[deg/s];[km/h];[-];[N];[N];[deg];[deg];[deg];[m];[m];[m];[-];[-];[km/h];[m];[deg];[deg];[deg];[m/s/s];[m/s/s];[deg];[km/h]


160;14,6;-0,14;0,02;9,83;0,09;0,97;0;0;0;233,6;4,5117917;51,9444847;0,76;-10,26;7,46;1;9;1,7;2,1;0,47;0,44;-0,47;-0,07;-0,01;0,00;0,69
170;14,6;0,02;0,12;9,83;0,23;0,97;0;0;0;233,6;4,5117917;51,9444847;0,76;-10,26;7,46;1;9;1,7;2,1;0,47;0,43;-0,47;-0,08;-0,02;0,00;0,69
180;14,5;-0,14;0,17;9,74;0,01;0,97;0;0;0;233,6;4,5117917;51,9444847;0,76;-10,26;7,46;1;9;1,7;2,1;0,47;0,44;-0,46;0,07;-0,01;0,00;0,69
190;14,6;-0,16;0,10;9,75;0,20;0,97;0;0;0;233,6;4,5117917;51,9444847;0,76;-10,26;7,46;1;9;1,7;2,1;0,47;0,47;-0,46;-0,08;-0,02;0,00;0,69
200;14,6;-0,13;0,06;9,83;0,17;0,97;0;0;0;233,6;4,5117917;51,9444847;0,76;-10,26;7,46;1;9;1,7;2,1;0,47;0,47;-0,46;-0,10;-0,03;0,00;0,68
210;14,5;0,05;0,09;9,84;0,24;0,97;0;0;0;233,6;4,5117917;51,9444847;0,76;-10,26;7,46;1;9;1,7;2,1;0,47;0,47;-0,46;0,01;-0,02;0,00;0,68
220;14,5;-0,14;0,03;9,80;-0,04;0,97;0;0;0;233,6;4,5117917;51,9444847;0,76;-10,26;7,46;1;9;1,7;2,1;0,47;0,47;-0,46;0,18;-0,00;0,00;0,69
230;14,6;-0,08;0,03;9,82;0,06;0,97;0;0;0;233,6;4,5117917;51,9444847;0,76;-10,26;7,46;1;9;1,7;2,1;0,47;0,46;-0,46;0,00;-0,00;0,00;0,69
240;14,5;-0,14;0,05;9,82;0,00;0,97;0;0;0;233,6;4,5117917;51,9444847;0,76;-10,26;7,46;1;9;1,7;2,1;0,47;0,45;-0,46;0,06;0,00;0,00;0,69
250;14,5;0,08;0,14;9,81;0,36;0,97;0;0;0;233,6;4,5117917;51,9444847;0,76;-10,26;7,46;1;9;1,7;2,1;0,47;0,45;-0,46;0,00;0,00;0,00;0,69
260;14,6;-0,11;0,11;9,70;-0,03;0,97;0;0;0;233,6;4,5117917;51,9444847;0,76;-10,26;7,46;1;9;1,7;2,1;0,47;0,46;-0,46;0,22;0,03;0,00;0,70
