FILE NAME;021_22306_131120_110127.CSV
HASHCODE;0C8CA9C1CECA94A91988D23436EBF65C3AD0B1D7D85671B6A60A8B181AF27EB6
GYRO CAL;-0,000;0,884;0,013;-0,862
ACCEL LONG CAL;1,002;-0,057
ACCEL LAT CAL;1,012;0,040
ACCEL VERT CAL;1,003;-0,003
START OF MEASUREMENT;13/11/2020;11:01:27;GMT+00:00
END OF MEASUREMENT;13/11/2020;11:01:53;GMT+00:00
STANDARD CONFIG;STANDARD CONFIGS USED
ERROR DURING TEST;NO ERRORS
UNIT SERIAL;22306
TOTAL TIME;   25210;[mS]
TIME GPS SPEED WENT OVER 2KPH;    7630;[mS]
TIME GPS SPEED WENT UNDER 2KPH;   20830;[mS]
PEAK GPS SPEED; 51,73;[kph]
TIME OF PEAK GPS SPEED;   17030;[mS]
PEAK SPEED; 52,85;[kph]
TIME OF PEAK SPEED;   16740;[mS]
TIME ACC WENT OVER 1m/s/s;   11810;[mS]
PEAK ACC;  9,07;[m/s/s]
TIME OF PEAK ACC;   17630;[mS]
PEAK PITCH;   3,34;[deg]
TIME OF PEAK PITCH;   19650;[mS]
PEAK SLIP; 146,76;[deg]
TIME OF PEAK SLIP;   10550;[mS]
AVERAGE LONG ACCEL AT START; -0,01;[m/s/s]
AVERAGE LAT ACCEL AT START;  0,21;[m/s/s]
AVERAGE VERT ACCEL AT START;  9,80;[m/s/s]
AVERAGE PITCH RATE AT START;   0,38;[deg/s]
AVERAGE LONG ACCEL AT END; -0,02;[m/s/s]
AVERAGE LAT ACCEL AT END; -0,13;[m/s/s]
AVERAGE VERT ACCEL AT END;  9,80;[m/s/s]
AVERAGE PITCH RATE AT END;   0,42;[deg/s]


                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             

TIME;POWER;LONG ACCEL;LAT ACCEL;VERT ACCEL;PITCH RATE;GPS SPEED;BRAKE LIGHT;PEDAL FORCE ;PULL FORCE ;GPS HEADING;GPS LONGITUDE;GPS LATITUDE;GPS X POSITION;GPS Y POSITION;GPS ALTITUDE ;GPS STATUS;GPS SAT COUNT;GPS SPEED ACC;GPS POS ACC;INITIAL PITCH;INITIAL ROLL;PROCESSED PITCH;PROCESSED ACCEL;FILTERED PROCESSED ACCEL;SLIP ANGLE;PROCESSED SPEED
[mS];[V];[m/s/s];[m/s/s];[m/s/s];[deg/s];[km/h];[-];[N];[N];[deg];[deg];[deg];[m];[m];[m];[-];[-];[km/h];[m];[deg];[deg];[deg];[m/s/s];[m/s/s];[deg];[km/h]


0;14,1;-0,06;0,20;9,79;-0,06;0,11;0;0;0;133,2;4,5115604;51,9444122;5,10;5,70;-7,35;1;5;1,5;2,4;0,37;1,18;1,01;-0,69;-0,65;0,00;0,00
0;14,1;0,02;0,29;9,82;-0,06;0,11;0;0;0;133,2;4,5115604;51,9444122;5,10;5,70;-7,35;1;5;1,5;2,4;1,00;1,16;1,00;-0,69;-0,65;0,00;0,00
10;14,0;-0,04;0,23;9,83;0,13;0,11;0;0;0;133,2;4,5115604;51,9444122;5,10;5,70;-7,35;1;5;1,5;2,4;1,00;1,41;0,99;-0,61;-0,65;0,00;0,00
20;14,0;-0,01;0,14;9,79;0,34;0,11;0;0;0;133,2;4,5115614;51,9444122;5,16;5,70;-7,35;1;5;1,5;2,4;0,99;1,39;0,99;-0,66;-0,65;0,00;0,00
30;14,0;0,04;0,27;9,74;0,37;0,18;0;0;0;235,6;4,5115614;51,9444122;5,16;5,70;-7,46;1;5;1,5;2,4;0,99;1,24;0,99;-0,64;-0,65;0,00;0,00
40;14,0;-0,09;0,19;9,79;0,29;0,18;0;0;0;235,6;4,5115614;51,9444122;5,16;5,70;-7,46;1;5;1,5;2,4;0,99;1,31;0,98;-0,59;-0,64;0,00;0,00
50;14,0;-0,01;0,12;9,83;0,22;0,18;0;0;0;235,6;4,5115614;51,9444122;5,16;5,70;-7,46;1;5;1,5;2,4;0,99;1,27;0,98;-0,71;-0,65;0,00;0,00
60;14,0;0,09;0,28;9,78;0,59;0,18;0;0;0;235,6;4,5115614;51,9444122;5,16;5,70;-7,46;1;5;1,5;2,4;0,99;1,19;0,98;-0,63;-0,65;0,00;0,00
70;14,0;-0,11;0,14;9,81;0,52;0,18;0;0;0;235,6;4,5115614;51,9444122;5,16;5,70;-7,46;1;5;1,5;2,4;0,99;1,24;0,98;-0,53;-0,64;0,00;0,00
80;14,0;-0,03;0,12;9,85;0,15;0,18;0;0;0;235,6;4,5115614;51,9444122;5,16;5,70;-7,46;1;5;1,5;2,4;0,98;1,20;0,97;-0,73;-0,65;0,00;0,00
90;14,0;0,06;0,29;9,86;0,30;0,18;0;0;0;235,6;4,5115614;51,9444122;5,16;5,70;-7,46;1;5;1,5;2,4;0,98;1,15;0,97;-0,65;-0,65;0,00;0,00
100;14,0;-0,06;0,21;9,80;0,32;0,18;0;0;0;235,6;4,5115614;51,9444122;5,16;5,70;-7,46;1;5;1,5;2,4;0,98;1,20;0,97;-0,56;-0,64;0,00;0,00
110;14,0;-0,04;0,15;9,80;0,42;0,18;0;0;0;235,6;4,5115614;51,9444122;5,16;5,70;-7,46;1;5;1,5;2,4;0,98;1,20;0,96;-0,65;-0,64;0,00;0,00
120;14,0;0,02;0,29;9,76;0,26;0,18;0;0;0;235,6;4,5115614;51,9444122;5,16;5,70;-7,46;1;5;1,5;2,4;0,98;1,17;0,96;-0,63;-0,64;0,00;0,00
130;14,0;-0,11;0,15;9,82;0,39;0,18;0;0;0;235,6;4,5115614;51,9444122;5,16;5,70;-7,46;1;5;1,5;2,4;0,98;1,21;0,96;-0,57;-0,63;0,00;0,00
140;14,0;0,05;0,20;9,76;0,53;0,18;0;0;0;235,6;4,5115614;51,9444122;5,16;5,70;-7,46;1;5;1,5;2,4;0,98;1,19;0,95;-0,69;-0,64;0,00;0,00
150;14,0;0,02;0,30;9,78;0,39;0,18;0;0;0;235,6;4,5115614;51,9444122;5,16;5,70;-7,46;1;5;1,5;2,4;0,97;1,18;0,95;-0,54;-0,63;0,00;0,00
160;14,0;-0,06;0,15;9,79;0,48;0,18;0;0;0;235,6;4,5115614;51,9444122;5,16;5,70;-7,46;1;5;1,5;2,4;0,97;1,22;0,95;-0,57;-0,62;0,00;0,00
170;14,0;0,02;0,17;9,81;0,16;0,18;0;0;0;235,6;4,5115614;51,9444122;5,16;5,70;-7,46;1;5;1,5;2,4;0,97;1,20;0,95;-0,64;-0,62;0,00;0,00
180;14,0;0,07;0,30;9,86;0,48;0,18;0;0;0;235,6;4,5115614;51,9444122;5,16;5,70;-7,46;1;5;1,5;2,4;0,97;1,19;0,94;-0,57;-0,62;0,00;0,00
190;14,0;-0,03;0,21;9,82;0,42;0,18;0;0;0;235,6;4,5115614;51,9444122;5,16;5,70;-7,46;1;5;1,5;2,4;0,97;1,22;0,94;-0,51;-0,61;0,00;0,00
200;14,0;-0,04;0,23;9,77;0,55;0,18;0;0;0;235,6;4,5115614;51,9444122;5,16;5,70;-7,46;1;5;1,5;2,4;0,97;1,22;0,94;-0,61;-0,61;0,00;0,00
210;14,0;-0,01;0,33;9,82;0,35;0,18;0;0;0;235,6;4,5115614;51,9444122;5,16;5,70;-7,46;1;5;1,5;2,4;0,97;1,22;0,94;-0,62;-0,61;0,00;0,00
220;14,0;-0,09;0,18;9,79;0,49;0,18;0;0;0;235,6;4,5115614;51,9444122;5,16;5,70;-7,46;1;5;1,5;2,4;0,96;1,25;0,94;-0,59;-0,61;0,00;0,00
230;14,0;0,01;0,27;9,71;0,46;0,14;0;0;0;277,1;4,5115619;51,9444122;5,21;5,70;-7,60;1;5;1,5;2,4;0,96;1,24;0,94;-0,67;-0,61;0,00;0,00
240;14,0;-0,04;0,30;9,80;0,53;0,14;0;0;0;277,1;4,5115619;51,9444122;5,21;5,70;-7,60;1;5;1,5;2,4;0,96;1,26;0,93;-0,57;-0,61;0,00;0,00
250;14,0;-0,06;0,15;9,77;0,35;0,14;0;0;0;277,1;4,5115619;51,9444122;5,21;5,70;-7,60;1;5;1,5;2,4;0,96;1,28;0,93;-0,62;-0,61;0,00;0,00
260;14,1;0,05;0,21;9,78;0,26;0,14;0;0;0;277,1;4,5115619;51,9444122;5,21;5,70;-7,60;1;5;1,5;2,4;0,96;1,26;0,93;-0,64;-0,61;0,00;0,00
270;14,0;0,06;0,31;9,87;0,22;0,14;0;0;0;277,1;4,5115619;51,9444122;5,21;5,70;-7,60;1;5;1,5;2,4;0,96;1,26;0,93;-0,53;-0,60;0,00;0,00
280;14,0;-0,00;0,22;9,77;0,68;0,14;0;0;0;277,1;4,5115619;51,9444122;5,21;5,70;-7,60;1;5;1,5;2,4;0,96;1,28;0,92;-0,51;-0,60;0,00;0,00
290;14,1;-0,00;0,27;9,75;0,42;0,14;0;0;0;277,1;4,5115619;51,9444122;5,21;5,70;-7,60;1;5;1,5;2,4;0,96;1,28;0,92;-0,59;-0,60;0,00;0,00
300;14,0;-0,04;0,26;9,86;0,42;0,14;0;0;0;277,1;4,5115619;51,9444122;5,21;5,70;-7,60;1;5;1,5;2,4;0,96;1,29;0,92;-0,59;-0,60;0,00;0,00
310;14,0;-0,02;0,16;9,83;0,24;0,14;0;0;0;277,1;4,5115619;51,9444122;5,21;5,70;-7,60;1;5;1,5;2,4;0,95;1,30;0,92;-0,63;-0,60;0,00;0,00
320;14,1;0,07;0,28;9,75;0,44;0,14;0;0;0;277,1;4,5115619;51,9444122;5,21;5,70;-7,60;1;5;1,5;2,4;0,95;1,28;0,91;-0,61;-0,60;0,00;0,00
330;14,0;-0,06;0,30;9,83;0,31;0,14;0;0;0;277,1;4,5115619;51,9444122;5,21;5,70;-7,60;1;5;1,5;2,4;0,95;1,29;0,91;-0,51;-0,59;0,00;0,00
340;14,1;-0,05;0,15;9,79;0,26;0,14;0;0;0;277,1;4,5115619;51,9444122;5,21;5,70;-7,60;1;5;1,5;2,4;0,95;1,31;0,91;-0,65;-0,60;0,00;0,00
350;14,1;0,06;0,21;9,76;0,19;0,14;0;0;0;277,1;4,5115619;51,9444122;5,21;5,70;-7,60;1;5;1,5;2,4;0,95;1,30;0,91;-0,64;-0,60;0,00;0,00
360;14,1;0,05;0,25;9,85;0,50;0,14;0;0;0;277,1;4,5115619;51,9444122;5,21;5,70;-7,60;1;5;1,5;2,4;0,95;1,29;0,90;-0,52;-0,59;0,00;0,00
370;14,1;-0,01;0,14;9,78;0,70;0,14;0;0;0;277,1;4,5115619;51,9444122;5,21;5,70;-7,60;1;5;1,5;2,4;0,95;1,30;0,90;-0,54;-0,59;0,00;0,00
380;14,1;-0,02;0,27;9,75;0,55;0,14;0;0;0;277,1;4,5115619;51,9444122;5,21;5,70;-7,60;1;5;1,5;2,4;0,95;1,29;0,90;-0,60;-0,59;0,00;0,00
390;14,1;-0,08;0,22;9,83;0,42;0,14;0;0;0;277,1;4,5115619;51,9444122;5,21;5,70;-7,60;1;5;1,5;2,4;0,94;1,29;0,90;-0,61;-0,59;0,00;0,00
400;14,1;-0,06;0,14;9,85;0,50;0,14;0;0;0;277,1;4,5115619;51,9444122;5,21;5,70;-7,60;1;5;1,5;2,4;0,94;1,29;0,90;-0,66;-0,60;0,00;0,00
410;14,1;0,05;0,27;9,76;0,22;0,14;0;0;0;277,1;4,5115619;51,9444122;5,21;5,70;-7,60;1;5;1,5;2,4;0,94;1,28;0,90;-0,64;-0,60;0,00;0,00
420;14,1;-0,08;0,25;9,84;0,38;0,14;0;0;0;277,1;4,5115628;51,9444122;5,24;5,70;-7,60;1;5;1,5;2,4;0,94;1,29;0,89;-0,54;-0,60;0,00;0,00
430;14,1;-0,06;0,11;9,82;0,46;0,14;0;0;0;237,2;4,5115628;51,9444122;5,24;5,70;-7,70;1;5;1,5;2,4;0,94;1,29;0,89;-0,66;-0,60;0,00;0,00
440;14,1;0,06;0,19;9,76;0,54;0,14;0;0;0;237,2;4,5115628;51,9444122;5,24;5,70;-7,70;1;5;1,5;2,4;0,94;1,28;0,89;-0,64;-0,61;0,00;0,00
450;14,1;-0,00;0,22;9,81;0,60;0,14;0;0;0;237,2;4,5115628;51,9444122;5,24;5,70;-7,70;1;5;1,5;2,4;0,94;1,27;0,89;-0,52;-0,60;0,00;0,00
460;14,1;-0,04;0,13;9,80;0,59;0,14;0;0;0;237,2;4,5115628;51,9444122;5,24;5,70;-7,70;1;5;1,5;2,4;0,94;1,27;0,89;-0,58;-0,60;0,00;0,00
470;14,1;0,03;0,25;9,75;0,52;0,14;0;0;0;237,2;4,5115628;51,9444122;5,24;5,70;-7,70;1;5;1,5;2,4;0,94;1,26;0,89;-0,62;-0,60;0,00;0,00
480;14,1;-0,10;0,17;9,82;0,25;0,14;0;0;0;237,2;4,5115628;51,9444122;5,24;5,70;-7,70;1;5;1,5;2,4;0,93;1,27;0,89;-0,55;-0,59;0,00;0,00
490;14,1;-0,01;0,09;9,87;0,57;0,14;0;0;0;237,2;4,5115628;51,9444122;5,24;5,70;-7,70;1;5;1,5;2,4;0,93;1,26;0,88;-0,68;-0,60;0,00;0,00
500;14,1;0,07;0,27;9,81;0,53;0,14;0;0;0;237,2;4,5115628;51,9444122;5,24;5,70;-7,70;1;5;1,5;2,4;0,93;1,25;0,88;-0,59;-0,60;0,00;0,00
510;14,1;-0,07;0,24;9,83;0,44;0,14;0;0;0;237,2;4,5115628;51,9444122;5,24;5,70;-7,70;1;5;1,5;2,4;0,93;1,25;0,88;-0,50;-0,59;0,00;0,00
520;14,1;-0,09;0,13;9,84;0,29;0,14;0;0;0;237,2;4,5115628;51,9444122;5,24;5,70;-7,70;1;5;1,5;2,4;0,93;1,25;0,88;-0,65;-0,60;0,00;0,00
530;14,1;0,06;0,27;9,83;0,53;0,14;0;0;0;237,2;4,5115628;51,9444122;5,24;5,70;-7,70;1;5;1,5;2,4;0,93;1,25;0,87;-0,67;-0,60;0,00;0,00
540;14,1;-0,01;0,19;9,80;0,49;0,14;0;0;0;237,2;4,5115628;51,9444122;5,24;5,70;-7,70;1;5;1,5;2,4;0,93;1,25;0,87;-0,52;-0,60;0,00;0,00
550;14,1;-0,00;0,14;9,81;0,53;0,14;0;0;0;237,2;4,5115628;51,9444122;5,24;5,70;-7,70;1;5;1,5;2,4;0,93;1,25;0,87;-0,59;-0,60;0,00;0,00
560;14,1;0,04;0,27;9,77;0,59;0,14;0;0;0;237,2;4,5115628;51,9444122;5,24;5,70;-7,70;1;5;1,5;2,4;0,93;1,24;0,87;-0,58;-0,59;0,00;0,00
570;14,1;-0,08;0,15;9,78;0,58;0,14;0;0;0;237,2;4,5115628;51,9444122;5,24;5,70;-7,70;1;5;1,5;2,4;0,93;1,25;0,87;-0,54;-0,59;0,00;0,00
580;14,1;-0,02;0,10;9,84;0,25;0,14;0;0;0;237,2;4,5115628;51,9444122;5,24;5,70;-7,70;1;5;1,5;2,4;0,92;1,24;0,87;-0,65;-0,60;0,00;0,00
590;14,1;0,06;0,27;9,79;0,44;0,14;0;0;0;237,2;4,5115628;51,9444122;5,24;5,70;-7,70;1;5;1,5;2,4;0,92;1,23;0,87;-0,60;-0,60;0,00;0,00
600;14,1;-0,09;0,20;9,82;0,62;0,14;0;0;0;237,2;4,5115628;51,9444122;5,24;5,70;-7,70;1;5;1,5;2,4;0,92;1,23;0,87;-0,51;-0,59;0,00;0,00
610;14,1;-0,07;0,12;9,84;0,38;0,14;0;0;0;237,2;4,5115628;51,9444122;5,24;5,70;-7,70;1;5;1,5;2,4;0,92;1,23;0,87;-0,66;-0,59;0,00;0,00
620;14,1;0,09;0,26;9,87;0,33;0,14;0;0;0;237,2;4,5115638;51,9444122;5,30;5,70;-7,70;1;5;1,5;2,4;0,92;1,23;0,86;-0,64;-0,60;0,00;0,00
630;14,1;-0,03;0,18;9,77;0,20;0,11;0;0;0;189,1;4,5115638;51,9444122;5,30;5,70;-7,81;1;5;1,5;2,4;0,92;1,23;0,86;-0,48;-0,59;0,00;0,00
640;14,1;-0,03;0,18;9,77;0,09;0,11;0;0;0;189,1;4,5115638;51,9444122;5,30;5,70;-7,81;1;5;1,5;2,4;0,92;1,23;0,86;-0,60;-0,59;0,00;0,00
650;14,1;-0,00;0,27;9,79;0,36;0,11;0;0;0;189,1;4,5115638;51,9444122;5,30;5,70;-7,81;1;5;1,5;2,4;0,92;1,22;0,85;-0,62;-0,59;0,00;0,00
660;14,1;-0,07;0,10;9,78;0,59;0,11;0;0;0;189,1;4,5115638;51,9444122;5,30;5,70;-7,81;1;5;1,5;2,4;0,92;1,23;0,85;-0,59;-0,59;0,00;0,00
670;14,1;0,04;0,09;9,84;0,68;0,11;0;0;0;189,1;4,5115638;51,9444122;5,30;5,70;-7,81;1;5;1,5;2,4;0,92;1,22;0,85;-0,65;-0,60;0,00;0,00
680;14,0;0,10;0,27;9,81;0,36;0,11;0;0;0;189,1;4,5115638;51,9444122;5,30;5,70;-7,81;1;5;1,5;2,4;0,91;1,21;0,85;-0,55;-0,59;0,00;0,00
690;14,0;-0,06;0,13;9,79;0,45;0,11;0;0;0;189,1;4,5115638;51,9444122;5,30;5,70;-7,81;1;5;1,5;2,4;0,91;1,21;0,84;-0,48;-0,58;0,00;0,00
700;14,0;0,02;0,17;9,82;0,43;0,11;0;0;0;189,1;4,5115638;51,9444122;5,30;5,70;-7,81;1;5;1,5;2,4;0,91;1,21;0,84;-0,64;-0,59;0,00;0,00
710;14,0;0,05;0,26;9,86;0,31;0,11;0;0;0;189,1;4,5115638;51,9444122;5,30;5,70;-7,81;1;5;1,5;2,4;0,91;1,21;0,84;-0,57;-0,59;0,00;0,00
720;14,0;-0,01;0,15;9,82;0,35;0,11;0;0;0;189,1;4,5115638;51,9444122;5,30;5,70;-7,81;1;5;1,5;2,4;0,91;1,21;0,84;-0,54;-0,58;0,00;0,00
730;14,0;0,02;0,25;9,77;0,42;0,11;0;0;0;189,1;4,5115638;51,9444122;5,30;5,70;-7,81;1;5;1,5;2,4;0,91;1,20;0,84;-0,60;-0,58;0,00;0,00
740;14,0;-0,02;0,30;9,83;0,51;0,11;0;0;0;189,1;4,5115638;51,9444122;5,30;5,70;-7,81;1;5;1,5;2,4;0,91;1,21;0,83;-0,56;-0,58;0,00;0,00
750;14,0;-0,07;0,13;9,83;0,39;0,11;0;0;0;189,1;4,5115638;51,9444122;5,30;5,70;-7,81;1;5;1,5;2,4;0,91;1,22;0,83;-0,60;-0,58;0,00;0,00
760;14,0;0,05;0,15;9,83;0,30;0,11;0;0;0;189,1;4,5115638;51,9444122;5,30;5,70;-7,81;1;5;1,5;2,4;0,91;1,21;0,83;-0,65;-0,59;0,00;0,00
770;14,0;0,06;0,28;9,83;0,38;0,11;0;0;0;189,1;4,5115638;51,9444122;5,30;5,70;-7,81;1;5;1,5;2,4;0,91;1,21;0,83;-0,53;-0,58;0,00;0,00
780;14,0;-0,05;0,14;9,83;0,47;0,11;0;0;0;189,1;4,5115638;51,9444122;5,30;5,70;-7,81;1;5;1,5;2,4;0,90;1,21;0,82;-0,51;-0,58;0,00;0,00
790;14,0;0,09;0,23;9,77;0,32;0,11;0;0;0;189,1;4,5115638;51,9444122;5,30;5,70;-7,81;1;5;1,5;2,4;0,90;1,21;0,82;-0,63;-0,58;0,00;0,00
800;14,0;-0,00;0,28;9,83;0,47;0,11;0;0;0;189,1;4,5115638;51,9444122;5,30;5,70;-7,81;1;5;1,5;2,4;0,90;1,21;0,82;-0,49;-0,57;0,00;0,00
810;14,0;-0,01;0,19;9,79;0,43;0,11;0;0;0;189,1;4,5115638;51,9444122;5,30;5,70;-7,81;1;5;1,5;2,4;0,90;1,21;0,82;-0,58;-0,57;0,00;0,00
820;14,0;-0,01;0,31;9,76;0,31;0,11;0;0;0;189,1;4,5115638;51,9444122;5,30;5,70;-7,81;1;5;1,5;2,4;0,90;1,21;0,82;-0,59;-0,58;0,00;0,00
830;14,0;-0,09;0,33;9,88;0,02;0,14;0;0;0;240,2;4,5115643;51,9444122;5,36;5,70;-7,97;1;5;1,4;2,4;0,90;1,22;0,81;-0,59;-0,58;0,00;0,00
840;14,0;-0,10;0,15;9,87;0,35;0,14;0;0;0;240,2;4,5115643;51,9444122;5,36;5,70;-7,97;1;5;1,4;2,4;0,90;1,23;0,81;-0,66;-0,59;0,00;0,00
850;14,0;0,10;0,32;9,79;0,41;0,14;0;0;0;240,2;4,5115643;51,9444122;5,36;5,70;-7,97;1;5;1,4;2,4;0,90;1,22;0,81;-0,67;-0,59;0,00;0,00
860;14,0;-0,07;0,29;9,83;0,34;0,14;0;0;0;240,2;4,5115643;51,9444122;5,36;5,70;-7,97;1;5;1,4;2,4;0,90;1,23;0,80;-0,47;-0,58;0,00;0,00
870;14,0;-0,06;0,18;9,81;0,35;0,14;0;0;0;240,2;4,5115643;51,9444122;5,36;5,70;-7,97;1;5;1,4;2,4;0,90;1,24;0,80;-0,64;-0,59;0,00;0,00
880;14,0;0,06;0,28;9,73;0,24;0,14;0;0;0;240,2;4,5115643;51,9444122;5,36;5,70;-7,97;1;5;1,4;2,4;0,89;1,23;0,80;-0,63;-0,59;0,00;0,00
890;14,0;-0,03;0,24;9,78;0,23;0,14;0;0;0;240,2;4,5115643;51,9444122;5,36;5,70;-7,97;1;5;1,4;2,4;0,89;1,24;0,79;-0,51;-0,58;0,00;0,00
900;14,0;-0,05;0,16;9,80;0,07;0,14;0;0;0;240,2;4,5115643;51,9444122;5,36;5,70;-7,97;1;5;1,4;2,4;0,89;1,24;0,79;-0,60;-0,59;0,00;0,00
910;14,1;0,05;0,33;9,77;0,15;0,14;0;0;0;240,2;4,5115643;51,9444122;5,36;5,70;-7,97;1;5;1,4;2,4;0,89;1,24;0,79;-0,62;-0,59;0,00;0,00
920;14,0;-0,09;0,21;9,86;0,25;0,14;0;0;0;240,2;4,5115643;51,9444122;5,36;5,70;-7,97;1;5;1,4;2,4;0,89;1,24;0,78;-0,51;-0,58;0,00;0,00
930;14,0;-0,06;0,16;9,85;0,27;0,14;0;0;0;240,2;4,5115643;51,9444122;5,36;5,70;-7,97;1;5;1,4;2,4;0,89;1,24;0,78;-0,64;-0,59;0,00;0,00
940;14,1;0,07;0,31;9,78;0,37;0,14;0;0;0;240,2;4,5115643;51,9444122;5,36;5,70;-7,97;1;5;1,4;2,4;0,89;1,24;0,77;-0,61;-0,59;0,00;0,00
950;14,0;-0,09;0,25;9,80;0,44;0,14;0;0;0;240,2;4,5115643;51,9444122;5,36;5,70;-7,97;1;5;1,4;2,4;0,89;1,25;0,77;-0,48;-0,58;0,00;0,00
960;14,1;-0,09;0,16;9,80;0,38;0,14;0;0;0;240,2;4,5115643;51,9444122;5,36;5,70;-7,97;1;5;1,4;2,4;0,88;1,25;0,77;-0,64;-0,59;0,00;0,00
970;14,1;0,07;0,28;9,74;0,39;0,14;0;0;0;240,2;4,5115643;51,9444122;5,36;5,70;-7,97;1;5;1,4;2,4;0,88;1,24;0,77;-0,64;-0,59;0,00;0,00
980;14,0;-0,02;0,22;9,76;0,34;0,14;0;0;0;240,2;4,5115643;51,9444122;5,36;5,70;-7,97;1;5;1,4;2,4;0,88;1,25;0,77;-0,48;-0,58;0,00;0,00
990;14,1;-0,03;0,15;9,79;0,26;0,14;0;0;0;240,2;4,5115643;51,9444122;5,36;5,70;-7,97;1;5;1,4;2,4;0,88;1,25;0,76;-0,57;-0,58;0,00;0,00
1000;14,1;0,06;0,30;9,77;0,37;0,14;0;0;0;240,2;4,5115643;51,9444122;5,36;5,70;-7,97;1;5;1,4;2,4;0,88;1,25;0,76;-0,58;-0,58;0,00;0,00
1010;14,1;-0,11;0,14;9,82;0,44;0,14;0;0;0;240,2;4,5115643;51,9444122;5,36;5,70;-7,97;1;5;1,4;2,4;0,88;1,25;0,76;-0,49;-0,57;0,00;0,00
1020;14,1;0,03;0,12;9,88;0,53;0,11;0;0;0;170,7;4,5115652;51,9444122;5,42;5,70;-8,12;1;5;1,4;2,3;0,88;1,25;0,76;-0,66;-0,58;0,00;0,00
1030;14,1;0,13;0,30;9,83;0,56;0,11;0;0;0;170,7;4,5115652;51,9444122;5,42;5,70;-8,12;1;5;1,4;2,3;0,88;1,25;0,75;-0,52;-0,57;0,00;0,00
1040;14,1;-0,08;0,22;9,81;0,49;0,11;0;0;0;170,7;4,5115652;51,9444122;5,42;5,70;-8,12;1;5;1,4;2,3;0,88;1,25;0,75;-0,42;-0,56;0,00;0,00
1050;14,1;-0,07;0,16;9,83;0,14;0,11;0;0;0;170,7;4,5115652;51,9444122;5,42;5,70;-8,12;1;5;1,4;2,3;0,88;1,25;0,75;-0,63;-0,56;0,00;0,00
1060;14,1;0,06;0,28;9,76;0,29;0,11;0;0;0;170,7;4,5115652;51,9444122;5,42;5,70;-8,12;1;5;1,4;2,3;0,88;1,25;0,75;-0,62;-0,57;0,00;0,00
1070;14,1;-0,05;0,16;9,77;0,51;0,11;0;0;0;170,7;4,5115652;51,9444122;5,42;5,70;-8,12;1;5;1,4;2,3;0,88;1,25;0,75;-0,48;-0,56;0,00;0,00
1080;14,1;-0,04;0,18;9,74;0,53;0,11;0;0;0;170,7;4,5115652;51,9444122;5,42;5,70;-8,12;1;5;1,4;2,3;0,88;1,25;0,74;-0,60;-0,56;0,00;0,00
1090;14,1;-0,00;0,28;9,78;0,30;0,11;0;0;0;170,7;4,5115652;51,9444122;5,42;5,70;-8,12;1;5;1,4;2,3;0,88;1,25;0,74;-0,59;-0,57;0,00;0,00
1100;14,1;-0,07;0,11;9,80;0,28;0,11;0;0;0;170,7;4,5115652;51,9444122;5,42;5,70;-8,12;1;5;1,4;2,3;0,88;1,25;0,74;-0,56;-0,57;0,00;0,00
1110;14,1;0,01;0,10;9,85;0,48;0,11;0;0;0;170,7;4,5115652;51,9444122;5,42;5,70;-8,12;1;5;1,4;2,3;0,88;1,25;0,74;-0,63;-0,57;0,00;0,00
1120;14,1;0,08;0,25;9,82;0,56;0,11;0;0;0;170,7;4,5115652;51,9444122;5,42;5,70;-8,12;1;5;1,4;2,3;0,88;1,25;0,74;-0,55;-0,57;0,00;0,00
1130;14,1;-0,10;0,18;9,80;0,43;0,11;0;0;0;170,7;4,5115652;51,9444122;5,42;5,70;-8,12;1;5;1,4;2,3;0,88;1,25;0,74;-0,47;-0,56;0,00;0,00
1140;14,1;-0,07;0,17;9,85;0,14;0,11;0;0;0;170,7;4,5115652;51,9444122;5,42;5,70;-8,12;1;5;1,4;2,3;0,88;1,25;0,73;-0,66;-0,57;0,00;0,00
1150;14,1;0,03;0,30;9,81;0,64;0,11;0;0;0;170,7;4,5115652;51,9444122;5,42;5,70;-8,12;1;5;1,4;2,3;0,88;1,25;0,73;-0,63;-0,58;0,00;0,00
1160;14,1;-0,04;0,18;9,81;0,52;0,11;0;0;0;170,7;4,5115652;51,9444122;5,42;5,70;-8,12;1;5;1,4;2,3;0,88;1,25;0,73;-0,53;-0,57;0,00;0,00
1170;14,1;-0,03;0,23;9,75;0,40;0,11;0;0;0;170,7;4,5115652;51,9444122;5,42;5,70;-8,12;1;5;1,4;2,3;0,88;1,25;0,73;-0,60;-0,57;0,00;0,00
1180;14,1;-0,08;0,30;9,80;0,31;0,11;0;0;0;170,7;4,5115652;51,9444122;5,42;5,70;-8,12;1;5;1,4;2,3;0,88;1,25;0,73;-0,59;-0,57;0,00;0,00
1190;14,1;-0,10;0,10;9,83;0,01;0,11;0;0;0;170,7;4,5115652;51,9444122;5,42;5,70;-8,12;1;5;1,4;2,3;0,88;1,25;0,73;-0,63;-0,58;0,00;0,00
