TIME;POWER;LONG ACCEL;LAT ACCEL;VERT ACCEL;PITCH RATE;GPS SPEED;BRAKE LIGHT;PEDAL FORCE ;PULL FORCE ;GPS HEADING;GPS LONGITUDE;GPS LATITUDE;GPS X POSITION;GPS Y POSITION;GPS ALTITUDE ;STATUS;GPS SAT COUNT;GPS SPEED ACC;GPS POS ACC;INITIAL PITCH;INITIAL ROLL;PROCESSED PITCH;PROCESSED ACCEL;FILTERED PROCESSED ACCEL;SLIP ANGLE;PROCESSED SPEED
[mS];[V];[m/s/s];[m/s/s];[m/s/s];[deg/s];[km/h];[-];[N];[N];[deg];[deg];[deg];[m];[m];[m];[-];[-];[km/h];[m];[deg];[deg];[deg];[m/s/s];[m/s/s];[deg];[km/h]


170;12,2;0,99;0,03;9,82;-0,19;0,04;0;0;0;323,9;5,4908628;52,4460716;-140,80;123,17;-12,35;3;9;0,5;1,8;6,12;0,50;6,14;-0,01;-0,04;0,00;0,08
180;12,2;1,00;0,14;9,70;0,14;0,04;0;0;0;323,9;5,4908628;52,4460716;-140,80;123,17;-12,35;3;9;0,5;1,8;6,12;0,48;6,13;-0,05;-0,04;0,00;0,08
190;12,2;1,03;0,10;9,82;0,62;0,04;0;0;0;323,9;5,4908628;52,4460716;-140,80;123,17;-12,35;3;9;0,5;1,8;6,12;0,50;6,14;-0,04;-0,04;0,00;0,08
200;12,2;0,99;0,04;9,81;-0,44;0,04;0;0;0;323,9;5,4908628;52,4460716;-140,80;123,17;-12,35;3;9;0,5;1,8;6,12;0,50;6,14;-0,02;-0,04;0,00;0,08
210;12,2;0,99;0,14;9,65;-0,49;0,04;0;0;0;323,9;5,4908628;52,4460716;-140,80;123,17;-12,35;3;9;0,5;1,8;6,13;0,49;6,14;-0,05;-0,04;0,00;0,08
220;12,2;1,06;0,13;9,71;-0,05;0,04;0;0;0;323,9;5,4908628;52,4460716;-140,80;123,17;-12,35;3;9;0,5;1,8;6,13;0,51;6,14;-0,06;-0,04;0,00;0,07
230;12,2;1,01;0,04;9,83;-0,16;0,04;0;0;0;323,9;5,4908628;52,4460716;-140,80;123,17;-12,35;3;9;0,5;1,8;6,13;0,52;6,14;0,01;-0,04;0,00;0,08
240;12,2;0,99;0,07;9,73;-0,05;0,04;0;0;0;323,9;5,4908628;52,4460716;-140,80;123,17;-12,35;3;9;0,5;1,8;6,13;0,51;6,13;-0,03;-0,04;0,00;0,08
250;12,2;1,02;0,16;9,70;0,11;0,04;0;0;0;323,9;5,4908628;52,4460716;-140,80;123,17;-12,35;3;9;0,5;1,8;6,13;0,50;6,13;-0,05;-0,04;0,00;0,07
260;12,2;1,00;0,10;9,79;-0,08;0,04;0;0;0;323,9;5,4908628;52,4460716;-140,80;123,17;-12,35;3;9;0,5;1,8;6,13;0,52;6,14;-0,02;-0,04;0,00;0,07
270;12,2;0,98;0,07;9,69;-0,09;0,04;0;0;0;323,9;5,4908628;52,4460716;-140,80;123,17;-12,35;3;9;0,5;1,8;6,13;0,52;6,14;-0,04;-0,04;0,00;0,07
280;12,2;1,02;0,14;9,73;-0,15;0,04;0;0;0;323,9;5,4908628;52,4460716;-140,80;123,17;-12,35;3;9;0,5;1,8;6,13;0,52;6,14;-0,07;-0,04;0,00;0,07
290;12,2;0,99;0,11;9,81;-0,15;0,04;0;0;0;323,9;5,4908628;52,4460716;-140,80;123,17;-12,35;3;9;0,5;1,8;6,13;0,53;6,14;-0,02;-0,04;0,00;0,07
300;12,2;0,99;0,09;9,71;-0,33;0,04;0;0;0;323,9;5,4908628;52,4460716;-140,80;123,17;-12,35;3;9;0,5;1,8;6,13;0,53;6,13;-0,06;-0,04;0,00;0,07
310;12,2;1,01;0,15;9,66;0,07;0,04;0;0;0;323,9;5,4908628;52,4460716;-140,80;123,17;-12,35;3;9;0,5;1,8;6,13;0,53;6,13;-0,06;-0,04;0,00;0,07
320;12,2;1,03;0,09;9,80;0,08;0,04;0;0;0;323,9;5,4908628;52,4460716;-140,80;123,17;-12,35;3;9;0,5;1,8;6,13;0,54;6,13;-0,03;-0,04;0,00;0,07
330;12,2;0,99;0,00;9,79;0,03;0,04;0;0;0;323,9;5,4908628;52,4460716;-140,80;123,17;-12,35;3;9;0,5;1,8;6,13;0,54;6,13;-0,01;-0,04;0,00;0,07
340;12,2;0,99;0,14;9,66;-0,01;0,04;0;0;0;323,9;5,4908624;52,4460716;-140,83;123,17;-12,35;3;9;0,5;1,8;6,13;0,53;6,14;-0,05;-0,04;0,00;0,07
350;12,2;1,00;0,11;9,81;-0,26;0,04;0;0;0;323,9;5,4908624;52,4460716;-140,83;123,17;-12,35;3;9;0,5;1,8;6,13;0,54;6,14;-0,05;-0,04;0,00;0,07
360;12,2;0,99;0,03;9,82;0,29;0,04;0;0;0;323,9;5,4908624;52,4460716;-140,83;123,17;-12,35;3;9;0,5;1,8;6,13;0,54;6,13;-0,04;-0,04;0,00;0,07
370;12,2;1,01;0,14;9,68;-0,11;0,04;0;0;0;323,9;5,4908624;52,4460716;-140,83;123,17;-12,35;3;9;0,5;1,8;6,13;0,53;6,14;-0,06;-0,04;0,00;0,07
380;12,2;1,04;0,12;9,73;0,19;0,04;0;0;0;323,9;5,4908624;52,4460716;-140,83;123,17;-12,35;3;9;0,5;1,8;6,13;0,54;6,14;-0,03;-0,04;0,00;0,07
390;12,2;1,01;0,02;9,82;0,23;0,04;0;0;0;323,9;5,4908624;52,4460716;-140,83;123,17;-12,35;3;9;0,5;1,8;6,13;0,54;6,14;-0,01;-0,04;0,00;0,07
400;12,2;0,99;0,06;9,72;-0,02;0,04;0;0;0;323,9;5,4908624;52,4460716;-140,83;123,17;-12,35;3;9;0,5;1,8;6,13;0,53;6,14;-0,03;-0,04;0,00;0,07
410;12,2;1,01;0,14;9,72;0,04;0,04;0;0;0;323,9;5,4908624;52,4460716;-140,83;123,17;-12,35;3;9;0,5;1,8;6,13;0,53;6,14;-0,05;-0,04;0,00;0,07
420;12,2;1,01;0,10;9,81;-0,32;0,04;0;0;0;323,9;5,4908624;52,4460716;-140,83;123,17;-12,35;3;9;0,5;1,8;6,13;0,54;6,15;-0,04;-0,04;0,00;0,07
430;12,2;0,99;0,06;9,74;-0,04;0,04;0;0;0;323,9;5,4908624;52,4460716;-140,83;123,17;-12,35;3;9;0,5;1,8;6,13;0,54;6,14;-0,03;-0,04;0,00;0,07
440;12,2;0,99;0,15;9,72;-0,41;0,04;0;0;0;323,9;5,4908624;52,4460716;-140,83;123,17;-12,35;3;9;0,5;1,8;6,13;0,53;6,14;-0,05;-0,04;0,00;0,07
450;12,2;0,99;0,10;9,81;-0,29;0,04;0;0;0;323,9;5,4908624;52,4460716;-140,83;123,17;-12,35;3;9;0,5;1,8;6,13;0,54;6,14;-0,06;-0,04;0,00;0,07
460;12,2;0,98;0,05;9,70;-0,12;0,04;0;0;0;323,9;5,4908624;52,4460716;-140,83;123,17;-12,35;3;9;0,5;1,8;6,13;0,54;6,14;-0,05;-0,04;0,00;0,06
470;12,2;1,02;0,13;9,66;0,05;0,04;0;0;0;323,9;5,4908624;52,4460716;-140,83;123,17;-12,35;3;9;0,5;1,8;6,13;0,54;6,14;-0,07;-0,05;0,00;0,06
480;12,2;1,01;0,09;9,83;-0,15;0,04;0;0;0;323,9;5,4908624;52,4460716;-140,83;123,17;-12,35;3;9;0,5;1,8;6,13;0,54;6,14;-0,02;-0,04;0,00;0,06
490;12,2;0,99;0,02;9,85;0,04;0,04;0;0;0;323,9;5,4908624;52,4460716;-140,83;123,17;-12,35;3;9;0,5;1,8;6,13;0,54;6,14;-0,03;-0,04;0,00;0,06
500;12,2;0,99;0,13;9,68;0,05;0,04;0;0;0;323,9;5,4908624;52,4460716;-140,83;123,17;-12,35;3;9;0,5;1,8;6,13;0,53;6,14;-0,06;-0,05;0,00;0,06
510;12,2;1,01;0,14;9,70;-0,30;0,04;0;0;0;323,9;5,4908624;52,4460716;-140,83;123,17;-12,35;3;9;0,5;1,8;6,13;0,54;6,14;-0,05;-0,05;0,00;0,06
520;12,2;1,00;0,00;9,79;-0,19;0,04;0;0;0;323,9;5,4908624;52,4460716;-140,83;123,17;-12,35;3;9;0,5;1,8;6,13;0,54;6,14;-0,03;-0,05;0,00;0,06
530;12,2;0,99;0,11;9,67;0,10;0,04;0;0;0;323,9;5,4908624;52,4460716;-140,83;123,17;-12,35;3;9;0,5;1,8;6,13;0,53;6,14;-0,04;-0,04;0,00;0,06
540;12,2;1,00;0,14;9,73;-0,07;0,04;0;0;0;209,3;5,4908624;52,4460716;-140,83;123,17;-12,35;3;9;0,5;1,8;6,13;0,54;6,14;-0,06;-0,05;0,00;0,06
550;12,2;0,99;0,02;9,81;-0,34;0,04;0;0;0;209,3;5,4908624;52,4460716;-140,83;123,17;-12,35;3;9;0,5;1,8;6,13;0,54;6,14;-0,04;-0,05;0,00;0,06
560;12,2;0,99;0,06;9,70;0,10;0,04;0;0;0;209,3;5,4908624;52,4460716;-140,83;123,17;-12,35;3;9;0,5;1,8;6,13;0,53;6,14;-0,06;-0,05;0,00;0,06
570;12,2;1,02;0,15;9,68;-0,15;0,04;0;0;0;209,3;5,4908624;52,4460716;-140,83;123,17;-12,35;3;9;0,5;1,8;6,13;0,53;6,14;-0,06;-0,05;0,00;0,06
580;12,2;0,98;0,10;9,79;0,08;0,04;0;0;0;209,3;5,4908624;52,4460716;-140,83;123,17;-12,35;3;9;0,5;1,8;6,13;0,54;6,14;-0,02;-0,05;0,00;0,06
590;12,2;0,97;0,05;9,72;-0,47;0,04;0;0;0;209,3;5,4908624;52,4460716;-140,83;123,17;-12,35;3;9;0,5;1,8;6,13;0,54;6,14;-0,07;-0,05;0,00;0,06
600;12,2;1,01;0,15;9,68;-0,29;0,04;0;0;0;209,3;5,4908624;52,4460716;-140,83;123,17;-12,35;3;9;0,5;1,8;6,13;0,53;6,14;-0,08;-0,05;0,00;0,05
610;12,2;0,99;0,12;9,80;-0,24;0,04;0;0;0;209,3;5,4908624;52,4460716;-140,83;123,17;-12,35;3;9;0,5;1,8;6,13;0,54;6,13;-0,03;-0,05;0,00;0,05
620;12,2;0,98;0,05;9,72;0,19;0,04;0;0;0;209,3;5,4908624;52,4460716;-140,83;123,17;-12,35;3;9;0,5;1,8;6,13;0,54;6,13;-0,06;-0,05;0,00;0,05
630;12,2;1,05;0,13;9,68;-0,10;0,04;0;0;0;209,3;5,4908624;52,4460716;-140,83;123,17;-12,35;3;9;0,5;1,8;6,13;0,54;6,13;-0,07;-0,05;0,00;0,05
640;12,2;1,06;0,09;9,83;-0,08;0,04;0;0;0;209,3;5,4908624;52,4460716;-140,83;123,17;-12,35;3;9;0,5;1,8;6,13;0,54;6,13;0,01;-0,05;0,00;0,05
650;12,2;0,99;0,01;9,82;0,21;0,04;0;0;0;209,3;5,4908624;52,4460716;-140,83;123,17;-12,35;3;9;0,5;1,8;6,13;0,54;6,13;0,01;-0,04;0,00;0,05
660;12,2;1,03;0,13;9,68;0,04;0,04;0;0;0;209,3;5,4908624;52,4460716;-140,83;123,17;-12,35;3;9;0,5;1,8;6,13;0,53;6,14;-0,05;-0,04;0,00;0,05
670;12,2;1,05;0,14;9,71;-0,10;0,04;0;0;0;209,3;5,4908624;52,4460716;-140,83;123,17;-12,35;3;9;0,5;1,8;6,13;0,54;6,14;-0,01;-0,04;0,00;0,05
680;12,2;1,00;0,03;9,84;-0,21;0,04;0;0;0;209,3;5,4908624;52,4460716;-140,83;123,17;-12,35;3;9;0,5;1,8;6,13;0,54;6,14;0,00;-0,04;0,00;0,06
690;12,2;1,02;0,15;9,68;0,02;0,04;0;0;0;209,3;5,4908624;52,4460716;-140,83;123,17;-12,35;3;9;0,5;1,8;6,13;0,54;6,14;-0,04;-0,04;0,00;0,06
700;12,2;1,04;0,16;9,71;-0,13;0,04;0;0;0;209,3;5,4908624;52,4460716;-140,83;123,17;-12,35;3;9;0,5;1,8;6,13;0,54;6,14;-0,02;-0,04;0,00;0,06
710;12,2;0,99;0,05;9,80;-0,58;0,04;0;0;0;209,3;5,4908624;52,4460716;-140,83;123,17;-12,35;3;9;0,5;1,8;6,13;0,55;6,14;-0,00;-0,03;0,00;0,06
720;12,2;1,00;0,07;9,70;-0,42;0,04;0;0;0;209,3;5,4908624;52,4460716;-140,83;123,17;-12,35;3;9;0,5;1,8;6,13;0,54;6,13;-0,05;-0,03;0,00;0,06
730;12,2;1,03;0,16;9,70;0,30;0,04;0;0;0;209,3;5,4908624;52,4460716;-140,83;123,17;-12,35;3;9;0,5;1,8;6,13;0,54;6,13;-0,04;-0,03;0,00;0,06
740;12,2;0,99;0,12;9,83;-0,21;0,00;0;0;0;209,3;5,4908624;52,4460716;-140,83;123,17;-12,35;3;9;0,5;1,8;6,13;0,55;6,13;-0,01;-0,03;0,00;0,06
750;12,2;0,98;0,07;9,74;0,06;0,00;0;0;0;209,3;5,4908624;52,4460716;-140,83;123,17;-12,35;3;9;0,5;1,8;6,13;0,55;6,13;-0,06;-0,04;0,00;0,06
760;12,2;1,03;0,15;9,68;0,37;0,00;0;0;0;209,3;5,4908624;52,4460716;-140,83;123,17;-12,35;3;9;0,5;1,8;6,13;0,55;6,13;-0,07;-0,04;0,00;0,05
770;12,2;1,03;0,12;9,79;-0,19;0,00;0;0;0;209,3;5,4908624;52,4460716;-140,83;123,17;-12,35;3;9;0,5;1,8;6,13;0,55;6,14;-0,01;-0,04;0,00;0,05
780;12,2;0,99;0,07;9,72;-0,50;0,00;0;0;0;209,3;5,4908624;52,4460716;-140,83;123,17;-12,35;3;9;0,5;1,8;6,13;0,55;6,13;-0,01;-0,03;0,00;0,06
790;12,2;1,02;0,14;9,67;-0,10;0,00;0;0;0;209,3;5,4908624;52,4460716;-140,83;123,17;-12,35;3;9;0,5;1,8;6,13;0,55;6,13;-0,06;-0,04;0,00;0,05
800;12,2;1,00;0,12;9,81;-0,39;0,00;0;0;0;209,3;5,4908624;52,4460716;-140,83;123,17;-12,35;3;9;0,5;1,8;6,13;0,56;6,13;-0,02;-0,04;0,00;0,05
810;12,2;0,97;0,04;9,81;0,15;0,00;0;0;0;209,3;5,4908624;52,4460716;-140,83;123,17;-12,35;3;9;0,5;1,8;6,13;0,56;6,13;-0,04;-0,04;0,00;0,05
820;12,2;1,01;0,15;9,65;0,16;0,00;0;0;0;209,3;5,4908624;52,4460716;-140,83;123,17;-12,35;3;9;0,5;1,8;6,13;0,55;6,13;-0,08;-0,04;0,00;0,05
830;12,2;1,04;0,16;9,69;0,02;0,00;0;0;0;209,3;5,4908624;52,4460716;-140,83;123,17;-12,35;3;9;0,5;1,8;6,13;0,56;6,13;-0,03;-0,04;0,00;0,05
840;12,2;1,01;0,01;9,82;-0,01;0,00;0;0;0;209,3;5,4908624;52,4460716;-140,83;123,17;-12,35;3;9;0,5;1,8;6,13;0,56;6,13;-0,00;-0,04;0,00;0,05
850;12,2;1,02;0,13;9,66;0,27;0,00;0;0;0;209,3;5,4908624;52,4460716;-140,83;123,17;-12,35;3;9;0,5;1,8;6,13;0,56;6,13;-0,03;-0,04;0,00;0,05
860;12,2;1,02;0,15;9,68;-0,00;0,00;0;0;0;209,3;5,4908624;52,4460716;-140,83;123,17;-12,35;3;9;0,5;1,8;6,13;0,56;6,14;-0,02;-0,03;0,00;0,05
870;12,2;0,99;0,02;9,82;0,03;0,00;0;0;0;209,3;5,4908624;52,4460716;-140,83;123,17;-12,35;3;9;0,5;1,8;6,13;0,56;6,14;-0,02;-0,03;0,00;0,05
880;12,2;1,01;0,05;9,73;0,58;0,00;0;0;0;209,3;5,4908624;52,4460716;-140,83;123,17;-12,35;3;9;0,5;1,8;6,13;0,56;6,14;-0,05;-0,04;0,00;0,05
890;12,2;1,01;0,14;9,72;0,55;0,00;0;0;0;209,3;5,4908624;52,4460716;-140,83;123,17;-12,35;3;9;0,5;1,8;6,13;0,56;6,14;-0,03;-0,04;0,00;0,05
900;12,2;0,99;0,08;9,80;-0,07;0,00;0;0;0;209,3;5,4908624;52,4460716;-140,83;123,17;-12,35;3;9;0,5;1,8;6,13;0,56;6,15;-0,04;-0,04;0,00;0,05
910;12,2;0,97;0,04;9,73;-0,22;0,00;0;0;0;209,3;5,4908624;52,4460716;-140,83;123,17;-12,35;3;9;0,5;1,8;6,13;0,56;6,15;-0,06;-0,04;0,00;0,05
920;12,2;1,01;0,11;9,66;0,44;0,00;0;0;0;209,3;5,4908624;52,4460716;-140,83;123,17;-12,35;3;9;0,5;1,8;6,13;0,55;6,15;-0,08;-0,04;0,00;0,05
930;12,2;1,00;0,08;9,82;0,11;0,00;0;0;0;209,3;5,4908624;52,4460716;-140,83;123,17;-12,35;3;9;0,5;1,8;6,13;0,56;6,15;-0,04;-0,04;0,00;0,05
940;12,2;0,97;0,04;9,75;-0,33;0,00;0;0;0;209,3;5,4908624;52,4460716;-140,83;123,17;-12,35;3;9;0,5;1,8;6,13;0,55;6,15;-0,05;-0,04;0,00;0,05
950;12,2;1,02;0,11;9,68;-0,12;0,00;0;0;0;209,3;5,4908624;52,4460716;-140,83;123,17;-12,35;3;9;0,5;1,8;6,13;0,55;6,15;-0,08;-0,05;0,00;0,04
960;12,2;1,03;0,09;9,81;-0,06;0,00;0;0;0;209,3;5,4908624;52,4460716;-140,83;123,17;-12,35;3;9;0,5;1,8;6,14;0,55;6,15;-0,03;-0,04;0,00;0,04
970;12,2;0,97;0,02;9,82;-0,15;0,00;0;0;0;209,3;5,4908624;52,4460716;-140,83;123,17;-12,35;3;9;0,5;1,8;6,14;0,55;6,15;-0,02;-0,04;0,00;0,05
980;12,2;0,99;0,11;9,66;-0,29;0,00;0;0;0;209,3;5,4908624;52,4460716;-140,83;123,17;-12,35;3;9;0,5;1,8;6,14;0,55;6,15;-0,08;-0,05;0,00;0,04
990;12,2;1,00;0,12;9,70;-0,75;0,00;0;0;0;209,3;5,4908624;52,4460716;-140,83;123,17;-12,35;3;9;0,5;1,8;6,14;0,55;6,15;-0,05;-0,05;0,00;0,04
