TIME;POWER;LONG ACCEL;LAT ACCEL;VERT ACCEL;PITCH RATE;GPS SPEED;BRAKE LIGHT;PEDAL FORCE ;PULL FORCE ;GPS HEADING;GPS LONGITUDE;GPS LATITUDE;GPS X POSITION;GPS Y POSITION;GPS ALTITUDE ;STATUS;GPS SAT COUNT;GPS SPEED ACC;GPS POS ACC;INITIAL PITCH;INITIAL ROLL;PROCESSED PITCH;PROCESSED ACCEL;FILTERED PROCESSED ACCEL;SLIP ANGLE;PROCESSED SPEED
[mS];[V];[m/s/s];[m/s/s];[m/s/s];[deg/s];[km/h];[-];[N];[N];[deg];[deg];[deg];[m];[m];[m];[-];[-];[km/h];[m];[deg];[deg];[deg];[m/s/s];[m/s/s];[deg];[km/h]


160;12,2;1,00;0,04;9,80;-0,23;0,04;0;0;0;39,8;5,4908767;52,4460640;-139,87;122,41;-11,82;1;9;0,5;1,6;5,90;0,51;5,89;-0,00;-0,01;0,00;0,00
170;12,2;1,00;0,11;9,67;0,07;0,04;0;0;0;39,8;5,4908767;52,4460640;-139,87;122,41;-11,82;1;9;0,5;1,6;5,90;0,50;5,89;-0,00;-0,01;0,00;0,00
180;12,2;1,00;0,09;9,79;0,03;0,04;0;0;0;39,8;5,4908767;52,4460640;-139,87;122,41;-11,82;1;9;0,5;1,6;5,90;0,51;5,88;-0,00;-0,01;0,00;0,00
190;12,2;1,00;0,01;9,80;0,34;0,04;0;0;0;39,8;5,4908767;52,4460640;-139,87;122,41;-11,82;1;9;0,5;1,6;5,89;0,51;5,88;0,00;-0,01;0,00;0,00
200;12,2;1,00;0,11;9,68;0,25;0,04;0;0;0;39,8;5,4908767;52,4460640;-139,87;122,41;-11,82;1;9;0,5;1,6;5,89;0,49;5,88;0,00;-0,01;0,00;0,00
210;12,2;1,00;0,15;9,71;0,15;0,04;0;0;0;39,8;5,4908767;52,4460640;-139,87;122,41;-11,82;1;9;0,5;1,6;5,89;0,49;5,88;-0,00;-0,01;0,00;0,00
220;12,2;1,00;0,03;9,80;0,18;0,04;0;0;0;39,8;5,4908767;52,4460640;-139,87;122,41;-11,82;1;9;0,5;1,6;5,89;0,51;5,89;-0,00;-0,01;0,00;0,00
230;12,2;1,00;0,04;9,72;-0,16;0,04;0;0;0;39,8;5,4908767;52,4460640;-139,87;122,41;-11,82;1;9;0,5;1,6;5,89;0,50;5,89;-0,00;-0,00;0,00;0,00
240;12,2;1,00;0,13;9,72;-0,22;0,04;0;0;0;39,8;5,4908767;52,4460640;-139,87;122,41;-11,82;1;9;0,5;1,6;5,89;0,49;5,89;-0,00;-0,00;0,00;0,00
250;12,2;1,01;0,09;9,81;-0,00;0,04;0;0;0;39,8;5,4908767;52,4460640;-139,87;122,41;-11,82;1;9;0,5;1,6;5,89;0,50;5,89;-0,00;-0,00;0,00;0,00
260;12,2;0,99;0,05;9,72;0,34;0,04;0;0;0;39,8;5,4908767;52,4460640;-139,87;122,41;-11,82;1;9;0,5;1,6;5,89;0,50;5,89;0,01;-0,00;0,00;0,00
270;12,2;1,00;0,14;9,69;0,14;0,04;0;0;0;39,8;5,4908767;52,4460640;-139,87;122,41;-11,82;1;9;0,5;1,6;5,89;0,49;5,89;-0,01;-0,00;0,00;0,00
280;12,2;0,99;0,09;9,81;-0,01;0,04;0;0;0;39,8;5,4908767;52,4460640;-139,87;122,41;-11,82;1;9;0,5;1,6;5,89;0,50;5,88;-0,00;-0,00;0,00;0,00
290;12,2;0,99;0,04;9,76;0,13;0,04;0;0;0;39,8;5,4908767;52,4460640;-139,87;122,41;-11,82;1;9;0,5;1,6;5,89;0,51;5,88;-0,01;-0,00;0,00;0,00
300;12,2;0,99;0,10;9,70;0,24;0,04;0;0;0;39,8;5,4908767;52,4460640;-139,87;122,41;-11,82;1;9;0,5;1,6;5,89;0,50;5,88;-0,01;-0,00;0,00;0,00
310;12,2;1,02;0,09;9,79;0,03;0,04;0;0;0;39,8;5,4908767;52,4460640;-139,87;122,41;-11,82;1;9;0,5;1,6;5,89;0,50;5,88;-0,01;-0,00;0,00;0,00
320;12,2;0,99;0,03;9,80;-0,55;0,04;0;0;0;39,8;5,4908767;52,4460640;-139,87;122,41;-11,82;1;9;0,5;1,6;5,89;0,50;5,88;0,02;-0,00;0,00;0,00
330;12,2;1,00;0,10;9,68;0,18;0,04;0;0;0;39,8;5,4908767;52,4460640;-139,87;122,41;-11,82;1;9;0,5;1,6;5,89;0,49;5,88;-0,02;-0,00;0,00;0,00
340;12,2;1,00;0,09;9,82;0,05;0,04;0;0;0;39,8;5,4908767;52,4460640;-139,87;122,41;-11,82;1;9;0,5;1,6;5,89;0,49;5,88;0,00;-0,00;0,00;0,00
350;12,2;0,99;0,04;9,84;0,32;0,04;0;0;0;39,8;5,4908767;52,4460640;-139,87;122,41;-11,82;1;9;0,5;1,6;5,89;0,50;5,88;0,00;-0,00;0,00;0,00
360;12,2;0,99;0,12;9,67;0,08;0,04;0;0;0;39,8;5,4908767;52,4460640;-139,87;122,41;-11,82;1;9;0,5;1,6;5,89;0,49;5,88;-0,02;-0,00;0,00;0,00
370;12,2;1,00;0,15;9,68;0,15;0,04;0;0;0;39,8;5,4908767;52,4460640;-139,87;122,41;-11,82;1;9;0,5;1,6;5,89;0,50;5,89;-0,02;-0,01;0,00;0,00
380;12,2;1,00;0,03;9,81;-0,29;0,04;0;0;0;39,8;5,4908767;52,4460640;-139,87;122,41;-11,82;1;9;0,5;1,6;5,89;0,51;5,87;-0,00;-0,01;0,00;0,00
390;12,2;0,99;0,02;9,74;0,06;0,04;0;0;0;39,8;5,4908767;52,4460640;-139,87;122,41;-11,82;1;9;0,5;1,6;5,89;0,50;5,86;0,00;-0,00;0,00;0,00
400;12,2;0,99;0,13;9,69;-0,10;0,04;0;0;0;39,8;5,4908767;52,4460640;-139,87;122,41;-11,82;1;9;0,5;1,6;5,89;0,49;5,87;-0,01;-0,00;0,00;0,00
410;12,2;0,98;0,11;9,81;-0,29;0,04;0;0;0;39,8;5,4908767;52,4460640;-139,87;122,41;-11,82;1;9;0,5;1,6;5,89;0,50;5,86;-0,02;-0,01;0,00;0,00
420;12,2;0,99;0,04;9,74;-0,07;0,04;0;0;0;39,8;5,4908767;52,4460640;-139,87;122,41;-11,82;1;9;0,5;1,6;5,89;0,50;5,86;-0,03;-0,01;0,00;0,00
430;12,2;1,03;0,12;9,71;0,12;0,04;0;0;0;39,8;5,4908767;52,4460640;-139,87;122,41;-11,82;1;9;0,5;1,6;5,89;0,49;5,86;-0,01;-0,01;0,00;0,00
440;12,2;0,99;0,09;9,81;-0,17;0,04;0;0;0;39,8;5,4908767;52,4460640;-139,87;122,41;-11,82;1;9;0,5;1,6;5,88;0,50;5,86;0,03;-0,00;0,00;0,00
450;12,2;0,96;0,03;9,74;-0,19;0,04;0;0;0;39,8;5,4908767;52,4460640;-139,87;122,41;-11,82;1;9;0,5;1,6;5,88;0,50;5,86;-0,01;-0,00;0,00;0,00
460;12,2;1,02;0,10;9,68;0,31;0,04;0;0;0;39,8;5,4908767;52,4460640;-139,87;122,41;-11,82;1;9;0,5;1,6;5,88;0,49;5,86;-0,04;-0,01;0,00;0,00
470;12,2;1,01;0,10;9,78;0,06;0,00;0;0;0;39,8;5,4908767;52,4460640;-139,87;122,41;-11,82;1;9;0,5;1,6;5,88;0,49;5,86;0,02;-0,01;0,00;0,00
480;12,2;1,02;0,04;9,81;0,30;0,00;0;0;0;39,8;5,4908767;52,4460640;-139,87;122,41;-11,82;1;9;0,5;1,6;5,88;0,50;5,85;0,01;-0,00;0,00;0,00
490;12,2;1,08;0,10;9,69;0,59;0,00;0;0;0;39,8;5,4908767;52,4460640;-139,87;122,41;-11,82;1;9;0,5;1,6;5,88;0,49;5,85;0,02;-0,00;0,00;0,00
500;12,2;1,00;0,15;9,70;0,01;0,00;0;0;0;39,8;5,4908767;52,4460640;-139,87;122,41;-11,82;1;9;0,5;1,6;5,88;0,49;5,86;0,08;0,01;0,00;0,00
510;12,2;0,98;0,03;9,82;-0,06;0,00;0;0;0;39,8;5,4908767;52,4460640;-139,87;122,41;-11,82;1;9;0,5;1,6;5,88;0,50;5,86;0,00;0,01;0,00;0,00
520;12,2;1,02;0,09;9,67;0,14;0,00;0;0;0;39,8;5,4908767;52,4460640;-139,87;122,41;-11,82;1;9;0,5;1,6;5,88;0,50;5,86;-0,02;0,00;0,00;0,00
530;12,2;0,99;0,15;9,68;0,24;0,00;0;0;0;39,8;5,4908767;52,4460640;-139,87;122,41;-11,82;1;9;0,5;1,6;5,88;0,50;5,86;0,02;0,01;0,00;0,00
540;12,2;0,99;0,05;9,84;-0,00;0,00;0;0;0;39,8;5,4908767;52,4460640;-139,87;122,41;-11,82;1;9;0,5;1,6;5,88;0,50;5,86;-0,02;0,00;0,00;0,00
550;12,2;1,01;0,03;9,78;0,40;0,00;0;0;0;39,8;5,4908767;52,4460640;-139,87;122,41;-11,82;1;9;0,5;1,6;5,88;0,50;5,86;-0,02;0,00;0,00;0,00
560;12,2;0,98;0,16;9,69;-0,27;0,00;0;0;0;39,8;5,4908767;52,4460640;-139,87;122,41;-11,82;1;9;0,5;1,6;5,88;0,49;5,87;0,01;0,00;0,00;0,00
570;12,2;1,01;0,09;9,77;0,01;0,00;0;0;0;39,8;5,4908767;52,4460640;-139,87;122,41;-11,82;1;9;0,5;1,6;5,88;0,50;5,87;-0,03;-0,00;0,00;0,00
580;12,2;1,00;0,02;9,72;0,20;0,00;0;0;0;39,8;5,4908767;52,4460640;-139,87;122,41;-11,82;1;9;0,5;1,6;5,88;0,50;5,85;0,01;0,00;0,00;0,00
590;12,2;0,99;0,12;9,70;0,06;0,00;0;0;0;39,8;5,4908767;52,4460640;-139,87;122,41;-11,82;1;9;0,5;1,6;5,88;0,50;5,85;0,01;0,00;0,00;0,00
600;12,2;0,99;0,10;9,80;-0,50;0,00;0;0;0;39,8;5,4908767;52,4460640;-139,87;122,41;-11,82;1;9;0,5;1,6;5,88;0,50;5,85;-0,00;0,00;0,00;0,00
610;12,2;0,98;0,04;9,76;0,01;0,00;0;0;0;39,8;5,4908767;52,4460640;-139,87;122,41;-11,82;1;9;0,5;1,6;5,88;0,50;5,84;-0,01;-0,00;0,00;0,00
620;12,2;1,02;0,10;9,67;0,06;0,00;0;0;0;39,8;5,4908767;52,4460640;-139,87;122,41;-11,82;1;9;0,5;1,6;5,88;0,50;5,85;-0,02;-0,00;0,00;0,00
630;12,2;1,00;0,10;9,77;0,05;0,00;0;0;0;39,8;5,4908767;52,4460640;-139,87;122,41;-11,82;1;9;0,5;1,6;5,88;0,50;5,85;0,03;0,00;0,00;0,00
640;12,2;1,00;0,04;9,82;0,18;0,00;0;0;0;39,8;5,4908767;52,4460640;-139,87;122,41;-11,82;1;9;0,5;1,6;5,88;0,50;5,85;0,01;0,00;0,00;0,00
650;12,2;1,02;0,08;9,69;0,29;0,00;0;0;0;39,8;5,4908767;52,4460640;-139,87;122,41;-11,82;1;9;0,5;1,6;5,88;0,50;5,85;0,01;0,00;0,00;0,00
660;12,2;0,99;0,15;9,68;-0,15;0,00;0;0;0;39,8;5,4908767;52,4460640;-139,87;122,41;-11,82;1;9;0,5;1,6;5,88;0,50;5,85;0,02;0,00;0,00;0,00
670;12,2;0,99;0,07;9,83;-0,23;0,00;0;0;0;39,8;5,4908767;52,4460640;-139,87;122,41;-11,82;1;9;0,5;1,6;5,87;0,50;5,85;-0,01;0,00;0,00;0,00
680;12,2;1,01;0,09;9,68;-0,04;0,04;0;0;0;39,8;5,4908767;52,4460640;-139,84;122,41;-11,82;1;9;0,5;1,6;5,87;0,50;5,84;-0,01;0,00;0,00;0,00
690;12,2;0,99;0,13;9,69;0,08;0,04;0;0;0;39,8;5,4908767;52,4460640;-139,84;122,41;-11,82;1;9;0,5;1,6;5,87;0,50;5,84;0,02;0,00;0,00;0,00
700;12,2;1,01;0,05;9,82;-0,03;0,04;0;0;0;39,8;5,4908767;52,4460640;-139,84;122,41;-11,82;1;9;0,5;1,6;5,87;0,50;5,84;-0,00;0,00;0,00;0,00
710;12,2;1,00;0,03;9,76;0,24;0,04;0;0;0;39,8;5,4908767;52,4460640;-139,84;122,41;-11,82;1;9;0,5;1,6;5,87;0,50;5,84;0,02;0,00;0,00;0,00
720;12,2;1,00;0,14;9,69;-0,14;0,04;0;0;0;39,8;5,4908767;52,4460640;-139,84;122,41;-11,82;1;9;0,5;1,6;5,87;0,50;5,84;0,01;0,00;0,00;0,00
730;12,2;1,01;0,09;9,76;0,09;0,04;0;0;0;39,8;5,4908767;52,4460640;-139,84;122,41;-11,82;1;9;0,5;1,6;5,87;0,50;5,84;0,01;0,00;0,00;0,00
740;12,2;1,01;0,00;9,78;-0,11;0,04;0;0;0;39,8;5,4908767;52,4460640;-139,84;122,41;-11,82;1;9;0,5;1,6;5,87;0,50;5,84;0,02;0,01;0,00;0,00
750;12,2;0,99;0,06;9,72;-0,31;0,04;0;0;0;39,8;5,4908767;52,4460640;-139,84;122,41;-11,82;1;9;0,5;1,6;5,87;0,50;5,84;0,02;0,01;0,00;0,00
760;12,2;0,99;0,09;9,76;0,17;0,04;0;0;0;39,8;5,4908767;52,4460640;-139,84;122,41;-11,82;1;9;0,5;1,6;5,87;0,49;5,84;-0,00;0,01;0,00;0,00
770;12,2;1,04;0,01;9,76;0,10;0,04;0;0;0;39,8;5,4908767;52,4460640;-139,84;122,41;-11,82;1;9;0,5;1,6;5,87;0,50;5,84;-0,00;0,00;0,00;0,00
780;12,2;0,99;0,05;9,68;-0,17;0,04;0;0;0;39,8;5,4908767;52,4460640;-139,84;122,41;-11,82;1;9;0,5;1,6;5,87;0,49;5,83;0,05;0,01;0,00;0,00
790;12,2;0,99;0,08;9,75;-0,15;0,04;0;0;0;39,8;5,4908767;52,4460640;-139,84;122,41;-11,82;1;9;0,5;1,6;5,87;0,49;5,83;-0,00;0,01;0,00;0,00
800;12,2;1,02;0,05;9,84;-0,02;0,04;0;0;0;39,8;5,4908767;52,4460640;-139,84;122,41;-11,82;1;9;0,5;1,6;5,87;0,49;5,83;-0,00;0,01;0,00;0,00
810;12,2;1,00;0,06;9,70;-0,22;0,04;0;0;0;39,8;5,4908767;52,4460640;-139,84;122,41;-11,82;1;9;0,5;1,6;5,87;0,49;5,83;0,03;0,01;0,00;0,00
